ra,dec,flux65,flux90,flux140,flux160,qflag65,qflag90,qflag140,qflag160,peak_wl,peak_flux
246.85299,-27.50494,2.98,3.156,,0.356,1,1,2,0,90.0,3.156
251.34369,-50.35681,2.782,7.048,,0.52,1,1,3,1,90.0,7.048
237.30228,-57.96852,0.558,4.56,,0.407,1,1,2,0,90.0,4.56
262.87371,-28.01122,1.174,7.774,,0.00554,1,1,2,0,90.0,7.774
269.4953,-29.97972,0.04732,4.635,,0.437,1,1,2,0,90.0,4.635
242.46435,-18.83597,2.858,3.107,,0.0775,1,1,2,0,90.0,3.107
244.67104,-45.6383,1.164,3.919,,0.0722,1,1,2,0,90.0,3.919
258.81893,-36.89761,0.5973,40.02,,0.719,1,1,3,1,90.0,40.02
252.94241,-26.4167,1.896,3.795,,0.0358,1,1,2,0,90.0,3.795
245.15034,-26.36641,0.2736,3.405,,0.156,1,1,2,0,90.0,3.405
244.77226,-27.3748,1.974,3.05,,0.0189,1,1,2,0,90.0,3.05
256.14613,-42.1749,2.417,16.01,,1.22,1,1,3,1,90.0,16.01
255.5487,-30.79528,2.259,3.034,,0.0895,1,1,2,0,90.0,3.034
241.73636,-56.02242,2.087,4.842,,0.237,1,1,2,0,90.0,4.842
253.59017,41.33503,1.997,3.401,,0.0467,1,1,2,0,90.0,3.401
248.88256,-49.26334,1.938,3.817,,0.452,1,1,3,1,90.0,3.817
253.35381,-42.19185,0.9151,14.1,,0.188,1,1,3,1,90.0,14.1
255.41485,-41.08825,2.538,11.93,,0.0287,1,1,3,1,90.0,11.93
112.61857,-37.32091,2.611,3.337,,0.0369,1,1,2,0,90.0,3.337
245.2105,-54.52023,2.295,3.316,,0.055,1,1,3,1,90.0,3.316
234.85203,-6.84249,1.968,4.135,,0.00687,3,1,2,0,90.0,4.135
231.38633,-51.4072,1.654,3.203,,0.0265,1,1,2,0,90.0,3.203
224.4647,-63.16715,1.669,3.656,,0.209,1,1,2,0,90.0,3.656
239.80557,-48.57223,1.788,3.045,,0.209,1,1,2,0,90.0,3.045
263.1417,-38.09943,1.33,4.064,,0.00857,1,1,3,1,90.0,4.064
247.40696,-53.97275,0.9422,4.208,,0.137,1,1,2,0,90.0,4.208
251.5096,-7.59128,1.495,3.205,,0.0301,1,1,2,0,90.0,3.205
248.27214,-25.12774,0.9741,5.885,,0.832,1,1,2,0,90.0,5.885
253.17871,-40.8223,1.583,4.276,,0.344,1,1,3,1,90.0,4.276
246.95374,-51.69313,2.701,5.002,,0.418,1,1,3,1,90.0,5.002
214.48867,-62.2961,2.459,7.273,,0.298,1,1,3,1,90.0,7.273
242.20592,-39.18985,2.071,8.028,,0.121,3,1,2,0,90.0,8.028
239.24643,-53.1267,2.307,13.86,,0.953,1,1,3,1,90.0,13.86
261.15644,-46.93675,1.766,4.701,,0.192,1,1,2,0,90.0,4.701
271.78281,-31.80086,0.4069,3.935,,0.107,1,1,2,0,90.0,3.935
248.53825,-45.08245,2.043,4.904,,0.21,1,1,3,1,90.0,4.904
250.97497,-52.10162,0.882,4.724,,0.0449,1,1,2,0,90.0,4.724
260.67787,-40.14779,0.6861,4.403,,0.476,1,1,3,1,90.0,4.403
246.77825,-23.78202,0.9893,4.027,,0.796,1,1,2,0,90.0,4.027
248.23348,-40.4535,0.6787,5.58,,0.656,1,3,2,0,90.0,5.58
260.40756,-32.65127,2.171,6.155,1.35,0.67,1,1,3,1,90.0,6.155
258.23371,-33.17194,2.276,3.133,,0.109,1,1,2,0,90.0,3.133
245.3442,-53.36394,2.278,3.895,,0.336,1,1,3,1,90.0,3.895
263.43359,-30.39226,1.804,5.697,,0.919,1,1,3,1,90.0,5.697
271.05338,-21.03142,0.55,5.305,,0.308,1,1,3,1,90.0,5.305
1.22453,66.62968,1.767,3.898,,0.0401,1,1,2,0,90.0,3.898
248.20727,-20.01633,0.8398,5.356,,0.106,1,1,2,0,90.0,5.356
243.204,-50.10623,2.788,17.91,,0.516,1,1,3,1,90.0,17.91
259.19869,-35.05078,0.8733,3.604,,0.0501,1,1,3,1,90.0,3.604
272.87105,-15.0469,0.5005,12.49,,0.769,1,2,3,1,90.0,12.49
250.16479,-39.98525,2.393,3.66,,0.195,1,1,2,0,90.0,3.66
253.77921,-57.77354,1.827,3.404,,0.0437,2,1,2,0,90.0,3.404
252.7451,-37.97076,2.249,3.952,,0.136,1,1,2,0,90.0,3.952
234.91259,-33.43728,0.2686,3.048,,0.0696,1,1,2,0,90.0,3.048
252.44083,-14.38635,2.809,5.637,,0.0512,1,3,2,0,90.0,5.637
255.91386,-34.92273,1.537,6.912,,0.158,1,1,2,0,90.0,6.912
251.80211,-10.01232,1.296,3.447,,0.0127,2,1,2,0,90.0,3.447
255.49166,-40.74771,0.8834,4.786,,0.219,1,1,3,1,90.0,4.786
284.38965,0.456,1.492,5.773,,0.589,1,1,3,1,90.0,5.773
245.55136,-23.63102,2.968,3.433,,0.41,1,1,2,0,90.0,3.433
249.49012,-34.06453,2.703,4.587,,0.121,1,1,2,0,90.0,4.587
251.12566,-38.06572,0.4705,4.341,,0.0819,1,1,2,0,90.0,4.341
256.29166,-41.66332,1.186,4.626,,1.86,1,1,3,1,90.0,4.626
174.24584,-60.1355,2.762,5.644,,0.0834,1,1,2,0,90.0,5.644
245.90005,-51.55293,2.19,8.799,,0.372,1,1,3,1,90.0,8.799
264.80456,-38.31833,1.15,5.256,,0.323,1,1,2,0,90.0,5.256
258.54579,-23.75275,1.735,3.745,,0.0564,1,1,2,0,90.0,3.745
249.76991,-33.24758,2.299,3.2,,0.163,1,1,2,0,90.0,3.2
247.4284,-25.60247,1.499,3.402,,0.0693,1,1,2,0,90.0,3.402
244.36321,-54.02319,1.76,5.635,,0.0321,1,1,2,0,90.0,5.635
250.02204,-11.43979,0.8404,3.004,,0.125,1,1,2,0,90.0,3.004
258.41552,-59.10265,2.652,3.505,,0.0575,1,1,2,0,90.0,3.505
224.17575,-15.69803,0.5768,3.279,,0.0694,1,1,2,0,90.0,3.279
276.46633,-63.35002,2.787,4.025,,0.0889,1,1,2,0,90.0,4.025
256.64917,-44.30899,0.3747,3.835,,0.357,1,1,3,1,90.0,3.835
276.98523,-1.45478,1.573,7.322,,0.0789,1,1,2,0,90.0,7.322
247.50495,-39.88777,0.7775,4.738,,0.00808,1,1,2,0,90.0,4.738
247.25703,-50.63239,1.49,3.578,,0.191,1,1,3,1,90.0,3.578
254.34923,-48.34874,1.192,3.222,,0.00265,1,1,3,1,90.0,3.222
227.74455,-59.49553,0.6453,15.56,,0.174,1,3,3,1,90.0,15.56
244.79611,-28.01024,0.7256,4.725,,0.117,1,1,2,0,90.0,4.725
252.64155,-37.30829,0.2253,4.303,,0.0743,1,1,2,0,90.0,4.303
255.05113,-22.81302,2.513,3.419,,0.0511,1,1,2,0,90.0,3.419
258.80274,-35.69588,0.6477,3.005,,0.343,1,1,3,1,90.0,3.005
253.53021,-41.99248,2.745,17.81,,0.477,1,1,3,1,90.0,17.81
248.64078,-56.4965,2.61,3.916,,0.00921,1,1,2,0,90.0,3.916
261.96882,-38.1129,0.5287,3.785,,0.384,1,1,3,1,90.0,3.785
256.56565,-44.00855,1.732,3.598,,0.00299,1,1,3,1,90.0,3.598
248.94004,-48.31192,2.643,9.548,1.58,0.733,1,1,3,1,90.0,9.548
246.43285,-19.37437,2.198,3.108,,0.073,1,1,2,0,90.0,3.108
252.55761,-42.54904,2.094,7.325,,0.219,1,1,3,1,90.0,7.325
264.5893,-32.6995,2.75,20.54,,2.11,1,3,3,1,90.0,20.54
239.61865,-42.87804,2.352,4.288,,0.0987,1,1,2,0,90.0,4.288
241.20161,-46.0674,2.955,4.664,,0.185,3,1,2,0,90.0,4.664
251.71497,-39.234,2.864,3.057,,0.399,1,1,2,0,90.0,3.057
251.20537,-36.0307,2.128,3.062,,0.131,3,1,2,0,90.0,3.062
247.78645,-45.10618,1.311,3.74,,0.135,1,1,3,1,90.0,3.74
235.62021,-52.84181,0.2548,5.185,,0.101,1,1,3,1,90.0,5.185
251.5522,-40.63682,2.028,3.411,,0.00104,1,1,2,0,90.0,3.411
245.37599,-24.09074,0.1638,5.065,,0.292,1,1,2,0,90.0,5.065
251.33677,-51.46299,2.629,3.327,,0.0302,1,1,2,0,90.0,3.327
249.0411,-35.39365,1.926,3.654,,0.13,1,1,2,0,90.0,3.654
247.2391,-37.11219,1.829,3.504,,0.0462,1,1,2,0,90.0,3.504
249.52359,-49.08173,0.505,10.65,,0.264,1,1,3,1,90.0,10.65
230.04467,-58.862,2.814,12.25,,0.418,1,1,3,1,90.0,12.25
270.47876,-17.06165,1.053,10.08,,0.496,1,1,3,1,90.0,10.08
258.06612,-34.49151,2.895,6.093,,0.0188,1,1,2,0,90.0,6.093
238.97886,26.96309,2.754,3.185,,0.0264,1,1,2,0,90.0,3.185
243.90399,-26.04024,2.026,5.01,,0.000277,1,3,2,0,90.0,5.01
244.10107,-37.03231,0.4573,3.193,,0.0853,1,1,2,0,90.0,3.193
251.41551,-29.13954,0.0244,5.383,,0.0483,1,1,2,0,90.0,5.383
243.57274,-27.07929,0.3063,3.965,,0.154,1,1,2,0,90.0,3.965
249.70608,-17.41235,0.1963,4.701,,0.0192,1,3,2,0,90.0,4.701
256.8822,-34.05259,0.8156,4.621,,0.228,1,1,2,0,90.0,4.621
252.70537,-19.15473,1.172,6.163,,0.328,2,1,2,0,90.0,6.163
227.12217,-48.20328,2.406,3.815,,0.0799,1,1,2,0,90.0,3.815
254.90088,-28.78432,1.503,5.118,,0.701,2,1,2,0,90.0,5.118
270.89378,-27.67873,1.661,5.823,,0.194,1,1,2,0,90.0,5.823
254.12867,-41.97356,1.312,35.72,,0.363,1,1,3,1,90.0,35.72
260.1725,-30.45646,2.783,4.965,,0.203,1,1,2,0,90.0,4.965
246.61393,-25.32169,0.3471,6.295,,0.114,1,1,2,0,90.0,6.295
254.94195,-41.28668,1.025,5.066,,0.405,1,1,3,1,90.0,5.066
267.69924,-49.85256,0.9292,3.77,,0.189,1,1,2,0,90.0,3.77
248.54791,-24.42317,2.388,5.836,,0.175,3,1,2,0,90.0,5.836
255.16378,-30.88503,0.8175,4.945,,0.0231,1,1,2,0,90.0,4.945
238.92173,-50.45535,2.548,6.2,,0.571,1,1,3,1,90.0,6.2
229.30153,-55.56095,0.3754,3.916,,1.45,1,1,3,1,90.0,3.916
246.48575,-24.02066,1.396,4.603,,0.396,1,1,2,0,90.0,4.603
248.37427,-39.78406,1.501,4.71,,0.166,1,1,2,0,90.0,4.71
249.62097,-49.64248,2.205,3.642,,0.697,1,1,3,1,90.0,3.642
239.99913,-41.63624,2.0,3.854,,0.065,1,1,2,0,90.0,3.854
261.87971,-32.41708,0.8046,18.28,,0.689,1,1,3,1,90.0,18.28
247.26444,-42.8753,0.08694,4.2,,0.102,1,1,2,0,90.0,4.2
264.33934,-45.04141,1.729,3.013,,0.0446,2,1,2,0,90.0,3.013
262.85775,-25.77048,0.6982,6.791,,0.117,1,1,2,0,90.0,6.791
251.35651,-62.02508,0.2245,3.885,,0.054,1,1,2,0,90.0,3.885
222.21919,-60.84653,1.681,6.725,,0.554,1,1,3,1,90.0,6.725
246.86027,-36.01699,2.124,3.533,,0.16,1,1,2,0,90.0,3.533
258.51299,-36.60495,0.5445,18.17,,1.06,1,1,3,1,90.0,18.17
207.12643,-65.40603,1.849,3.51,,0.239,1,1,3,1,90.0,3.51
261.39063,-28.32344,0.3611,3.546,,0.0549,1,1,2,0,90.0,3.546
251.95649,-47.97374,2.672,11.93,,0.583,1,1,3,1,90.0,11.93
253.01886,-50.78464,0.8007,3.397,,0.142,1,1,2,0,90.0,3.397
250.81359,-30.40908,0.3859,3.976,,0.00903,1,1,2,0,90.0,3.976
247.54002,-44.25159,2.045,3.896,,0.0443,1,1,2,0,90.0,3.896
250.58649,-19.56148,2.66,5.516,,0.00232,3,1,2,0,90.0,5.516
252.70122,-33.00811,1.523,5.541,,0.119,1,1,2,0,90.0,5.541
261.99779,-38.4817,1.836,7.669,,1.19,1,2,3,1,90.0,7.669
252.43289,-38.99004,1.075,3.569,,0.0892,1,1,2,0,90.0,3.569
81.7733,40.42581,1.644,5.188,,0.124,1,1,2,0,90.0,5.188
254.12519,-44.1593,1.82,13.62,,0.906,1,1,3,1,90.0,13.62
256.70264,-31.69224,0.1537,3.104,,0.0434,1,1,2,0,90.0,3.104
231.20484,-33.78917,1.471,3.154,,0.0622,1,1,2,0,90.0,3.154
251.63182,-37.37707,0.9511,3.214,,0.193,1,1,2,0,90.0,3.214
244.95924,-20.34272,0.02422,3.026,,0.0533,1,1,2,0,90.0,3.026
260.98615,-44.96385,0.02101,3.604,,0.0554,1,1,2,0,90.0,3.604
248.7439,-39.60631,0.1138,5.491,,0.00578,1,1,2,0,90.0,5.491
242.64629,-48.31319,1.876,6.259,,1.5,1,1,3,1,90.0,6.259
259.92059,-44.18951,0.4559,13.18,,0.0788,1,1,2,0,90.0,13.18
268.59997,-32.93125,2.092,3.503,,0.00762,1,1,2,0,90.0,3.503
258.62953,-39.45742,1.318,14.53,,0.554,1,1,3,1,90.0,14.53
237.12605,-57.96667,0.7115,6.159,,0.273,1,1,3,1,90.0,6.159
250.57739,-19.44157,0.7317,4.597,,0.187,1,1,2,0,90.0,4.597
239.64806,-56.6039,0.3623,6.235,,0.0121,1,1,3,1,90.0,6.235
270.3009,-15.43186,2.101,5.339,,0.13,1,1,2,0,90.0,5.339
230.96746,-61.3484,2.403,8.955,,0.0444,1,3,2,0,90.0,8.955
262.48572,-41.30649,2.043,5.152,,0.0942,1,1,2,0,90.0,5.152
258.22649,-22.6611,1.668,4.697,,0.0422,1,1,2,0,90.0,4.697
254.64208,-43.71663,2.531,19.4,,0.588,1,1,3,1,90.0,19.4
251.70475,-9.63886,0.1956,3.13,,0.029,1,1,8,8,90.0,3.13
210.92849,-60.61836,1.582,6.374,,1.01,1,1,3,1,90.0,6.374
257.05827,-44.5955,1.607,5.79,,0.494,1,1,3,1,90.0,5.79
260.7305,-28.59642,2.857,3.324,,0.0192,3,1,2,0,90.0,3.324
244.63337,-23.47654,1.514,3.731,,0.0741,1,1,2,0,90.0,3.731
244.48768,-48.29632,1.404,7.058,,0.219,1,1,3,1,90.0,7.058
263.98417,-24.60942,1.873,4.161,,0.417,1,1,2,0,90.0,4.161
240.05352,-45.81724,1.845,3.79,,0.153,1,1,2,0,90.0,3.79
239.38256,-62.78938,1.893,4.813,,0.0649,1,1,2,0,90.0,4.813
250.84301,-38.1733,2.434,3.87,,0.0338,1,1,2,0,90.0,3.87
286.36589,3.20173,2.571,9.894,,0.0763,1,1,2,0,90.0,9.894
257.01397,-34.96703,0.4565,7.015,,0.0908,1,1,2,0,90.0,7.015
270.27404,-27.10268,0.8084,9.852,,0.498,1,1,3,1,90.0,9.852
263.83673,-39.05704,1.665,6.733,,0.0961,1,1,3,1,90.0,6.733
251.77652,-48.29373,2.307,8.894,,0.0134,1,1,3,1,90.0,8.894
270.94557,-25.66298,1.163,7.191,,0.00145,1,1,3,1,90.0,7.191
221.81687,-61.01235,2.021,5.368,,0.111,1,1,3,1,90.0,5.368
257.42078,-33.25017,1.501,4.227,,0.0504,1,1,2,0,90.0,4.227
236.58483,-56.4402,1.257,9.641,,0.365,1,1,3,1,90.0,9.641
249.67465,-53.20543,2.221,4.486,,0.0791,1,3,2,0,90.0,4.486
251.86162,-42.31508,1.921,3.557,,0.393,1,1,3,1,90.0,3.557
258.2173,-34.08264,0.6944,3.9,,0.0908,1,1,2,0,90.0,3.9
255.10731,-45.16846,2.692,10.12,,0.116,1,1,3,1,90.0,10.12
253.67099,-41.78319,2.815,19.37,,0.825,1,3,3,1,90.0,19.37
257.81878,-27.08353,2.602,4.448,,0.0134,1,1,2,0,90.0,4.448
267.17267,-8.85961,2.713,3.112,,0.156,1,1,2,0,90.0,3.112
252.37155,-14.14552,0.4369,4.211,,0.105,1,1,2,0,90.0,4.211
245.49678,-23.55282,2.276,3.036,,0.532,1,1,2,0,90.0,3.036
252.85325,-38.40008,1.912,6.232,,0.085,1,1,2,0,90.0,6.232
252.62734,-46.45107,1.586,3.48,,1.16,1,1,3,1,90.0,3.48
257.74572,-31.09702,1.201,4.556,,0.0942,1,1,2,0,90.0,4.556
243.34988,-39.64205,2.347,4.216,,0.0629,1,1,2,0,90.0,4.216
257.20158,-30.33077,1.687,3.571,,0.0591,1,1,2,0,90.0,3.571
251.86593,-50.21745,0.117,3.518,,0.101,1,1,3,1,90.0,3.518
252.7044,-18.73176,1.861,3.582,,0.07,1,1,2,0,90.0,3.582
253.11945,-39.35254,2.189,4.883,,0.241,1,1,2,0,90.0,4.883
251.61504,-51.29913,2.044,4.951,,0.171,1,1,3,1,90.0,4.951
262.48316,-38.11331,2.328,9.696,,0.643,1,1,3,1,90.0,9.696
255.26134,-35.25925,1.312,3.196,,0.11,1,1,2,0,90.0,3.196
258.57741,-41.45522,2.298,9.347,,0.143,1,1,3,3,90.0,9.347
226.77866,10.93278,0.5963,3.886,,0.0605,1,1,2,0,90.0,3.886
257.24029,-28.47519,1.24,3.093,,0.0593,1,1,2,0,90.0,3.093
253.02482,-40.56799,1.304,3.852,,0.168,1,1,3,1,90.0,3.852
247.39264,-25.1613,2.38,4.704,,0.152,1,1,2,0,90.0,4.704
241.59509,-54.04401,1.405,6.629,,0.205,1,1,3,1,90.0,6.629
252.63484,-38.79514,1.933,7.34,,0.178,1,1,2,0,90.0,7.34
255.10759,-36.39434,1.33,4.771,,0.104,1,1,2,0,90.0,4.771
256.77214,-70.79737,2.418,3.773,,0.0724,1,1,2,0,90.0,3.773
258.82264,-37.12727,1.344,18.82,,0.0367,1,3,3,1,90.0,18.82
253.82289,-37.79985,2.762,3.319,,0.0489,3,1,2,0,90.0,3.319
253.30277,-37.7764,1.296,5.05,,0.0419,1,1,2,0,90.0,5.05
248.64995,-41.80169,2.384,3.157,,0.177,3,1,2,0,90.0,3.157
242.03795,-59.15323,0.7416,5.492,,0.00416,1,3,2,0,90.0,5.492
258.26763,-43.01052,0.5531,4.27,,0.159,1,1,3,1,90.0,4.27
276.44155,-16.61762,2.754,7.996,,0.0114,1,1,3,1,90.0,7.996
251.65164,-47.49236,1.763,11.21,,0.629,1,1,3,1,90.0,11.21
248.91355,-38.65312,1.142,6.837,,0.127,1,1,2,0,90.0,6.837
216.62178,-64.06938,1.927,3.062,,0.0456,1,1,2,0,90.0,3.062
250.79558,-36.54986,0.117,3.155,,0.069,1,1,2,0,90.0,3.155
251.85768,-46.82098,2.947,7.207,,0.27,1,1,3,1,90.0,7.207
261.33769,-47.7189,1.174,3.594,,0.0733,1,1,2,0,90.0,3.594
247.47559,-19.61548,1.886,5.668,,0.215,1,1,2,0,90.0,5.668
258.36466,-38.11153,1.577,4.673,,0.663,1,1,3,1,90.0,4.673
252.61381,-46.43645,2.661,11.51,1.2,0.429,1,1,3,1,90.0,11.51
249.97263,-51.73981,0.6657,3.254,,0.213,1,1,2,0,90.0,3.254
250.06725,-42.03702,2.431,5.309,,0.507,1,1,3,1,90.0,5.309
253.49653,-50.54339,2.075,3.518,,0.157,1,1,2,0,90.0,3.518
258.86882,-27.62694,2.395,4.011,,0.0227,1,1,2,0,90.0,4.011
245.15871,-26.1761,1.631,5.468,,0.253,1,1,2,0,90.0,5.468
270.28089,-16.98261,0.5715,4.039,,0.153,1,1,2,0,90.0,4.039
253.59658,-42.24206,0.5475,8.212,,0.525,1,1,3,1,90.0,8.212
257.89359,-34.61786,1.887,6.268,,0.195,2,1,2,0,90.0,6.268
245.75189,-23.28316,1.327,4.335,,0.697,1,1,2,0,90.0,4.335
254.30062,-48.98749,1.138,4.165,,0.119,1,1,3,1,90.0,4.165
254.716,-45.39526,2.061,3.126,,0.502,1,1,3,1,90.0,3.126
254.42076,-33.14042,0.9179,4.364,,0.0595,1,1,2,0,90.0,4.364
243.4802,-49.24013,1.921,3.358,,0.281,1,1,3,1,90.0,3.358
226.91225,-62.8293,1.929,5.072,,0.556,1,1,2,0,90.0,5.072
244.43084,-53.03848,2.798,16.89,,0.643,1,1,3,1,90.0,16.89
252.84878,-15.39358,1.024,5.69,,0.119,1,3,2,0,90.0,5.69
218.75573,-57.72502,1.76,4.364,,0.0516,1,1,2,0,90.0,4.364
255.2339,-37.25726,2.05,4.199,,0.131,1,1,2,0,90.0,4.199
252.09007,14.95683,1.28,3.562,,0.112,1,1,2,0,90.0,3.562
252.45519,-47.88803,1.972,3.776,,0.252,1,1,3,1,90.0,3.776
254.99154,-36.69753,0.1882,6.117,,0.04,1,1,2,0,90.0,6.117
265.06243,-37.65192,0.6568,15.44,,0.296,1,3,3,1,90.0,15.44
253.56363,-36.39546,0.3363,4.97,,0.0665,1,1,2,0,90.0,4.97
255.30483,-39.99876,1.396,14.7,,0.808,1,1,3,1,90.0,14.7
237.12317,-58.79823,2.166,3.148,,0.0411,1,1,2,0,90.0,3.148
264.59193,-22.86572,2.401,3.245,,0.117,1,1,2,0,90.0,3.245
258.66926,-35.80355,0.3895,16.0,,0.0969,1,3,3,1,90.0,16.0
258.3052,-37.1045,0.839,19.75,0.0451,0.457,1,1,3,1,90.0,19.75
252.60833,-48.31336,2.146,8.765,,0.151,1,1,3,1,90.0,8.765
259.871,-41.3696,2.918,5.085,,0.0561,1,1,3,1,90.0,5.085
258.20991,-37.46617,2.122,8.008,,0.252,1,1,3,1,90.0,8.008
245.80187,-48.80599,1.975,30.69,1.11,1.06,1,3,3,1,90.0,30.69
250.7628,-52.05728,2.782,3.86,,0.0389,1,1,2,0,90.0,3.86
259.24858,-41.62414,2.43,5.036,,0.203,1,1,3,1,90.0,5.036
221.25351,-61.84166,2.821,5.221,,0.0145,1,1,2,0,90.0,5.221
258.15432,-42.37106,1.805,3.36,,0.249,1,1,3,1,90.0,3.36
254.39408,-18.99703,0.3199,4.244,,0.0176,1,1,2,0,90.0,4.244
245.83174,-38.90642,1.291,3.654,,0.0201,1,1,2,0,90.0,3.654
253.64436,-43.09829,2.982,35.64,,1.21,1,1,3,1,90.0,35.64
249.37277,-52.4355,2.271,3.172,,0.0608,1,1,3,1,90.0,3.172
262.07474,-37.16083,1.762,8.105,,0.279,1,1,3,1,90.0,8.105
253.12852,-39.55262,2.034,4.243,,0.199,1,1,2,0,90.0,4.243
240.48014,-49.5946,1.827,4.066,,0.271,1,1,3,1,90.0,4.066
1.2358,65.2057,0.996,3.902,,0.0372,1,1,2,0,90.0,3.902
246.13882,-20.52264,1.636,3.289,,0.0918,1,1,2,0,90.0,3.289
263.71475,-36.47417,2.021,5.862,,0.306,1,1,3,1,90.0,5.862
258.99717,-43.19371,2.785,6.854,,0.0453,1,1,3,1,90.0,6.854
253.10469,-34.077,1.386,4.756,,0.0833,1,1,2,0,90.0,4.756
254.06286,-46.67032,1.724,3.731,,0.517,1,1,3,1,90.0,3.731
255.21803,-47.96242,2.873,3.064,,0.377,1,1,3,1,90.0,3.064
257.67102,-42.61145,2.694,4.797,0.173,0.177,1,1,3,1,90.0,4.797
1.51314,65.69176,2.238,4.144,,0.0794,1,1,2,0,90.0,4.144
237.09386,-53.29919,2.766,22.68,,0.32,1,1,3,1,90.0,22.68
261.2049,-29.6762,1.522,6.305,,1.2,1,1,2,0,90.0,6.305
253.80663,-41.34531,0.05811,8.99,,0.125,1,1,3,1,90.0,8.99
283.65799,-78.89527,1.745,4.511,,0.0309,1,1,2,0,90.0,4.511
262.00839,-46.50667,1.025,3.401,,0.21,1,1,2,0,90.0,3.401
251.791,-40.39451,2.326,3.684,,0.0193,1,1,2,0,90.0,3.684
262.06807,-13.61992,0.521,3.025,,0.0106,1,1,2,0,90.0,3.025
261.42649,-45.35206,0.8454,3.077,,0.0688,1,1,2,0,90.0,3.077
253.61727,-53.36683,1.383,3.33,,0.015,1,1,2,0,90.0,3.33
239.83035,-26.90809,1.461,11.89,,0.054,1,3,2,0,90.0,11.89
252.44666,-44.88915,2.892,15.36,,1.9,1,1,3,1,90.0,15.36
236.19194,-28.55459,0.1306,5.549,,0.244,1,1,2,0,90.0,5.549
239.40867,-23.86083,1.901,3.31,,0.124,1,1,2,0,90.0,3.31
241.69583,-51.21574,2.045,26.34,,0.583,1,1,3,1,90.0,26.34
221.42443,-15.9518,0.6955,3.286,,0.131,1,1,2,0,90.0,3.286
286.73021,12.09312,1.064,3.456,,0.094,1,1,2,0,90.0,3.456
259.49791,-69.11209,0.6548,3.174,,0.177,1,1,2,0,90.0,3.174
258.73644,-44.89694,2.148,6.466,,0.347,1,1,3,1,90.0,6.466
270.87363,-16.75045,1.452,3.093,,1.39,1,1,3,1,90.0,3.093
244.42196,-26.12736,2.724,3.046,,0.604,1,1,2,0,90.0,3.046
262.46018,-34.15335,1.737,49.0,,0.00243,1,1,3,1,90.0,49.0
241.01,-57.90843,2.714,5.599,,0.0791,1,1,2,0,90.0,5.599
250.95078,-40.28147,0.7508,3.18,,0.0883,1,1,2,0,90.0,3.18
244.27248,-47.68553,2.879,7.558,,0.841,1,1,3,1,90.0,7.558
252.38494,-35.7678,1.478,3.255,,0.0309,1,1,2,0,90.0,3.255
263.2458,-32.28585,1.523,18.58,,1.26,1,1,3,1,90.0,18.58
252.86471,-42.3694,0.7765,18.05,,0.0266,1,3,3,1,90.0,18.05
253.09879,-51.6366,2.75,3.121,,0.109,1,1,2,0,90.0,3.121
255.73749,-44.61946,2.721,3.476,,0.145,1,1,3,1,90.0,3.476
264.87688,-41.00878,0.2421,4.897,,0.149,1,1,2,0,90.0,4.897
254.81261,-35.8853,0.8662,5.01,,0.11,1,3,2,0,90.0,5.01
255.60488,-39.03862,0.9091,9.143,,0.641,1,1,3,1,90.0,9.143
251.8951,-38.84946,0.7465,7.561,,0.115,1,1,2,0,90.0,7.561
235.99024,-33.34559,2.78,8.639,,0.0998,1,3,2,0,90.0,8.639
253.1103,-35.82587,2.498,4.062,,0.234,1,1,2,0,90.0,4.062
252.37367,-22.972,2.314,3.733,,0.0349,1,1,2,0,90.0,3.733
250.98271,-51.40596,0.2322,4.505,,0.0729,1,1,3,1,90.0,4.505
263.50466,-21.22128,2.461,3.503,,0.0805,3,1,2,0,90.0,3.503
243.24555,-48.84838,0.4808,10.5,,0.277,1,1,3,1,90.0,10.5
236.86054,-50.7164,0.6045,4.321,,0.0554,1,1,2,0,90.0,4.321
242.01496,-48.39234,2.578,5.71,,0.263,1,1,3,1,90.0,5.71
265.12294,-23.9773,2.642,4.343,,0.112,1,1,2,0,90.0,4.343
237.0188,-29.12381,0.432,3.243,,0.0861,1,1,2,0,90.0,3.243
257.10735,-42.05252,1.855,8.94,,1.36,1,1,3,1,90.0,8.94
250.88058,-44.77681,0.3872,6.602,0.782,1.37,1,1,3,1,90.0,6.602
253.58698,-37.88344,2.051,4.569,,0.139,1,1,2,0,90.0,4.569
264.9529,-36.43055,2.797,5.278,,0.261,1,3,2,0,90.0,5.278
257.40348,-42.54305,2.694,4.413,,0.182,1,1,3,1,90.0,4.413
264.48772,-34.75754,2.905,6.924,,0.354,1,1,3,1,90.0,6.924
358.87174,66.7784,2.217,3.562,,0.18,1,1,2,0,90.0,3.562
199.48131,-63.22427,2.604,6.321,0.37,1.33,1,1,3,1,90.0,6.321
249.06357,-50.54351,1.559,6.965,,0.164,1,1,3,1,90.0,6.965
256.13206,-49.0459,1.359,3.276,,0.432,1,1,2,0,90.0,3.276
262.0466,-28.71254,0.1272,6.308,,0.0234,1,1,2,0,90.0,6.308
266.09782,-22.28385,2.967,6.282,,0.168,1,3,2,0,90.0,6.282
245.7633,-27.54335,1.216,3.334,,0.0508,1,1,2,0,90.0,3.334
256.87424,-44.56541,2.196,8.506,,1.35,1,2,3,1,90.0,8.506
214.65186,-57.74631,0.9123,3.902,,0.0891,1,1,2,0,90.0,3.902
