ra,dec,W3 - W4,W4
131.461134,-41.284699,1.7599999999999998,7.064
259.2385369,-41.2666291,2.9449999999999994,6.86
197.4025103,-41.051121,1.8219999999999992,8.608
299.342917,-41.0497003,1.5279999999999987,8.797
253.4208846,-40.9840132,2.5189999999999992,7.367
257.5708219,-40.8662306,2.218,6.625
248.3063,-40.85269,2.4959999999999996,7.098
254.5760029,-40.8438032,2.2880000000000003,4.927
128.8419046,-40.7111033,2.0090000000000003,5.194
252.7538308,-40.6210662,2.3629999999999995,7.802
250.6598959,-40.5378398,1.8890000000000011,8.501
206.5836493,-40.4929577,2.4369999999999994,6.211
192.8993454,-40.4401703,2.045,5.508
254.6518471,-40.3931021,4.3260000000000005,3.247
253.4614504,-40.3133887,2.635,7.273
253.1649786,-40.1342765,2.1739999999999995,8.288
130.8224607,-40.0980607,2.4880000000000004,6.274
254.5158581,-40.0609695,2.8500000000000005,6.762
254.54258,-39.97221,3.994999999999999,5.109
251.05764,-39.94067,2.6820000000000004,5.975
334.9045036,-39.7620005,2.4220000000000006,6.635
252.3913362,-39.7597716,2.109000000000001,7.784
317.1523008,-39.5875177,2.098,7.655
253.4548788,-39.5432521,2.0489999999999995,8.127
258.7671647,-39.5077554,1.5949999999999998,6.995
254.0713298,-39.4250889,1.8640000000000008,6.705
257.1384116,-39.3761551,2.4909999999999997,6.907
2.5596372,-39.361361,1.770999999999999,8.711
9.1484309,-39.3393922,1.7680000000000007,8.575
50.7365501,-39.2601429,2.138,7.304
259.6740928,-39.1020851,3.7409999999999997,5.879
261.7282714,-39.0678368,2.3740000000000006,7.743
251.576669,-38.9645194,2.424999999999999,7.746
257.5786462,-41.7611186,3.4650000000000007,6.271
249.0948375,-41.6584792,2.2249999999999996,6.013
252.9396874,-41.4891121,1.8289999999999997,7.716
255.410567,-41.466849,2.215,7.4
255.9828669,-41.3553479,1.9480000000000004,6.58
257.7261958,-41.3529695,2.6799999999999997,5.487
252.1577052,-41.2896845,1.8660000000000005,7.594
249.7852504,-41.1763858,1.7240000000000002,8.197
342.5336919,-41.0804605,1.798,7.92
253.4505458,-41.0048237,2.928000000000001,5.244
250.8796338,-40.9667556,2.819000000000001,7.244
230.96152,-40.92801,3.1499999999999995,7.316
170.1606439,-40.8269794,1.9090000000000007,8.54
124.7127083,-40.3678778,2.5299999999999994,6.496
254.1284836,-40.3144959,2.635,2.872
256.9724264,-40.2474021,2.0250000000000004,4.883
247.5591476,-40.2106118,1.5050000000000008,8.636
159.6899104,-39.5448718,2.067,7.651
45.8700868,-39.5230558,1.564,8.268
249.3863077,-39.3353014,2.1529999999999987,8.249
261.0033891,-39.0094173,1.912,7.601
251.063744,-41.5443403,2.0779999999999994,7.035
174.602512,-38.445241,1.9050000000000002,7.588
252.1044936,-38.3995286,2.6550000000000002,7.819
261.5156549,-37.9764611,1.7529999999999992,7.668
266.3844614,-37.8119429,2.518,7.258
261.9993861,-37.7272934,1.8810000000000002,8.087
199.3003675,-37.681019,1.6829999999999998,8.766
262.2848597,-37.2421755,5.202,2.905
175.9884834,-36.66346,1.963000000000001,8.113
76.8015799,-36.5547186,2.2120000000000006,7.857
253.2280024,-36.5161267,2.8609999999999998,7.098
141.1383974,-36.4342312,1.854000000000001,8.591
124.8162243,-36.3074383,1.7760000000000007,7.845
256.5022257,-36.0816448,2.132999999999999,8.335
258.5614843,-38.8559843,3.3919999999999995,6.807
257.0576982,-38.5540634,2.4930000000000003,6.737
260.1367928,-38.3280404,2.264999999999999,5.839
283.9570901,-38.2419922,1.9210000000000003,6.36
183.4422276,-37.8470604,3.0009999999999994,5.634
257.9485281,-37.7217859,2.718,6.555
206.973443,-37.5876491,2.093,7.51
266.6491759,-37.4135736,1.6290000000000013,8.783
131.8610654,-37.213836,1.8829999999999991,7.602
258.6872513,-37.0317963,2.5090000000000003,7.128
262.659008,-36.8246813,2.0229999999999997,7.234
275.1242653,-36.6196734,1.8599999999999994,8.465
0.5811997,-36.5244471,2.0090000000000003,8.213
343.397929,-36.5170212,1.625,8.67
103.8624584,-36.4836787,1.8390000000000004,7.413
123.7113148,-36.3665281,2.244999999999999,6.333
122.4289091,-36.257366,1.8810000000000002,8.025
215.3128335,-36.22239,2.825,7.059
252.0787979,-38.741924,2.4140000000000006,7.954
261.6344881,-38.7291254,2.255,7.902
51.9188611,-38.6782173,1.8190000000000008,8.016
191.4072381,-38.6699919,1.8399999999999999,8.168
248.4783939,-38.5954492,1.517999999999999,8.788
254.6880671,-38.2812482,2.0109999999999992,8.352
262.193075,-38.1799904,2.3360000000000003,7.823
261.4878429,-38.1129678,2.268,7.501
166.1239438,-37.9663276,2.106,8.25
116.4570125,-37.4367766,2.3120000000000003,7.512
257.1179339,-37.3294351,2.4179999999999993,6.894
221.1477182,-37.1484872,1.725999999999999,8.685
72.1824739,-37.0219323,2.656999999999999,5.908
285.501944,-36.8727555,2.269,7.834
133.0118697,-36.832905,1.9139999999999997,8.422
260.1194823,-36.7243961,2.346,5.702
259.8289268,-36.5959091,3.029,5.212
59.295748,-36.3331318,1.811,7.057
258.6839615,-36.1730515,2.2150000000000007,6.976
260.9105766,-38.8273959,2.5679999999999996,6.321
126.5449133,-38.6573762,2.1449999999999996,7.683
256.058836,-36.0012522,1.8389999999999986,8.56
117.1970506,-36.0010244,2.752,7.267
263.6116358,-35.7928863,1.9120000000000008,8.475
259.9731624,-35.7390888,3.0790000000000006,3.135
311.119417,-35.6999414,2.1050000000000004,7.978
310.860559,-35.1668134,2.056000000000001,8.171
339.5502436,-34.9301759,1.6799999999999997,8.799
260.8952872,-34.8398234,1.5200000000000005,7.624
109.2005703,-34.7308165,1.8840000000000003,8.581
266.9734931,-34.6336152,2.402,7.963
266.6693541,-34.6288083,2.2540000000000013,8.11
268.0456762,-34.6174358,1.854000000000001,8.485
257.5957521,-34.5500379,2.314,8.102
252.039674,-34.4823981,2.0589999999999993,8.076
266.1541834,-34.3435051,2.0549999999999997,8.297
260.962333,-34.2710251,3.5169999999999995,2.676
165.7523447,-34.2285072,2.1900000000000004,6.549
260.4887087,-34.1704322,2.4750000000000005,6.027
264.7902924,-34.1301275,2.798000000000001,7.313
225.1567312,-33.9827149,1.6159999999999997,8.342
223.7897237,-33.8657455,2.213000000000001,6.212
22.5306782,-33.7703153,1.6109999999999998,7.937
279.6839189,-33.7662224,1.6129999999999995,8.852
268.6228941,-33.7578338,2.1189999999999998,7.677
260.3205619,-33.6224657,2.0999999999999996,6.634
260.6091265,-33.5974354,2.559000000000001,6.914
54.9504982,-33.4897983,1.741999999999999,8.236
200.2068408,-33.4447553,1.8499999999999996,7.974
15.0212296,-35.8504139,1.6319999999999997,8.451
259.4943566,-35.7001134,2.1190000000000007,4.579
260.8523732,-35.5303008,2.5040000000000004,5.886
264.7573625,-35.4380774,1.5229999999999997,8.705
122.6865058,-35.3718168,2.2010000000000005,7.583
171.0353782,-34.9933407,2.0619999999999994,8.0
256.9044232,-34.9007744,1.7919999999999998,8.698
265.0868135,-34.8696193,2.6209999999999996,7.326
250.067406,-34.3817186,1.811,8.005
297.1941293,-34.3410022,1.9149999999999991,8.4
266.8434395,-34.194013,2.2880000000000003,8.148
260.8237345,-33.9889351,2.0949999999999998,5.373
260.2121671,-33.974694,1.9629999999999992,7.676
116.849501,-33.8961801,1.5490000000000004,7.364
261.2480758,-33.7992904,2.969000000000001,7.023
265.1775505,-33.7868813,1.5939999999999994,7.702
259.0766915,-33.515264,2.9719999999999995,7.013
230.1046759,-33.4735879,2.7199999999999998,7.081
255.9809847,-33.4580283,2.148999999999999,8.32
358.6217072,-33.3858957,1.9169999999999998,8.33
4.3401219,-33.2900347,1.7409999999999997,7.747
285.6667275,-33.2575047,1.6500000000000004,8.071
252.7044078,-35.9837503,2.7810000000000006,7.587
262.5148162,-35.9356175,1.5749999999999993,8.047
178.8241558,-35.9226772,2.3980000000000006,7.284
265.6950263,-35.7323921,2.128,8.339
204.8768408,-35.7294807,1.9370000000000003,7.044
260.19494,-35.70201,3.0330000000000004,2.093
260.2222577,-35.650818,3.9029999999999996,4.223
252.0884168,-35.6351958,2.793,7.611
124.0685571,-35.5073258,2.5289999999999995,3.688
259.4271021,-35.4581509,1.9990000000000006,5.387
178.0534454,-35.302408,3.003,5.243
262.596929,-35.2367817,1.6100000000000003,7.95
259.5692461,-35.2360625,2.869999999999999,7.243
261.5377563,-35.031825,2.1550000000000002,6.326
260.7005499,-34.579918,2.4539999999999997,7.024
261.1962881,-33.9741012,2.9929999999999994,6.315
292.5130221,-33.827842,2.9810000000000008,7.354
259.5630425,-33.790439,2.7139999999999995,7.092
117.4794541,-33.6448084,2.051,7.584
28.664403,-33.4271444,1.5990000000000002,8.243
267.6547139,-35.9910429,1.7119999999999997,8.303
142.2681709,-35.9506639,1.7010000000000005,8.288
262.425033,-35.9026433,2.782000000000001,6.329
54.2370113,-33.1261402,1.8689999999999998,8.516
168.5484095,-33.0872244,1.8539999999999992,8.519
256.552212,-33.0566771,2.175,7.928
256.521599,-33.0143951,1.8960000000000008,8.5
209.7047743,-32.7780128,1.5120000000000005,8.73
267.8225439,-32.2393674,2.519,7.856
122.980577,-32.2222948,2.954999999999999,6.033
258.7710877,-32.2219988,2.871999999999999,6.296
267.6078375,-31.8714084,2.5759999999999996,7.726
23.0329273,-31.7767515,2.7539999999999996,7.205
257.3655592,-31.7677609,1.5980000000000008,8.463
261.8910532,-31.4649918,1.7469999999999999,8.624
108.9088591,-31.4322406,1.7810000000000006,8.702
267.0849318,-31.3814613,2.484,6.25
259.8311026,-31.2805877,1.700000000000001,8.517
36.8880376,-31.2750987,2.529,7.007
261.8859092,-31.1877107,1.7190000000000012,8.575
265.1202306,-30.9396369,3.0620000000000003,4.431
287.8995241,-30.8725886,1.8529999999999998,8.182
257.3313909,-30.8724195,2.253,8.182
256.7874187,-33.1741361,1.7699999999999996,8.646
122.5309606,-33.1484232,1.5679999999999996,8.686
264.9010319,-32.8586547,3.7250000000000005,4.451
268.3969495,-32.6526939,1.5220000000000002,8.654
262.4503853,-32.5925689,2.925,6.863
267.495173,-32.3321299,1.9600000000000009,8.026
259.3896641,-31.8719581,1.9329999999999998,8.367
108.1282914,-31.5570792,1.8469999999999995,7.093
62.1278096,-31.5027379,1.8369999999999997,7.177
265.8148844,-31.4966134,2.7269999999999994,6.722
142.8392512,-31.3699853,2.6449999999999996,6.959
266.3317719,-31.0966576,1.9350000000000005,7.368
292.009993,-31.0714899,1.5780000000000012,8.463
265.0569,-30.98941,3.8740000000000006,4.548
266.2818488,-30.8998071,2.248000000000001,6.004
92.254343,-30.8903805,1.6869999999999994,8.263
305.2920981,-30.862849,2.221,8.222
359.6716796,-30.6905752,1.6489999999999991,8.753
130.213598,-33.2051842,1.996999999999999,7.863
191.4164339,-32.8348205,2.8599999999999994,7.186
266.7459293,-32.34226,2.172999999999999,7.19
233.9571494,-32.3238216,2.6080000000000005,6.285
262.0296445,-32.257083,2.677999999999999,5.865
265.7985554,-31.9943664,2.320999999999999,6.456
253.5916765,-31.9680047,2.5870000000000006,6.12
202.9786186,-31.9010281,2.0809999999999995,6.834
266.3774491,-31.7894282,2.3709999999999996,6.325
265.1442566,-31.7723797,3.1159999999999997,6.879
265.1765974,-31.7585426,1.8660000000000005,6.947
265.3546616,-31.6907792,2.8970000000000002,5.945
270.3739715,-31.5938937,1.6449999999999996,8.663
263.2490857,-31.5637146,2.4879999999999995,6.92
265.6360655,-31.5570393,2.7860000000000005,6.646
39.3651666,-31.3487527,1.6780000000000008,8.036
264.0599151,-31.3229146,1.9829999999999997,7.331
19.2145896,-31.1046251,2.7170000000000005,7.612
302.7871003,-31.0619963,1.5809999999999995,8.333
345.561407,-30.9613933,2.229000000000001,8.258
269.0287718,-30.8173739,2.0649999999999995,8.334
95.3591386,-30.6513077,2.127,7.633
2.9524004,-33.2467335,2.984000000000001,5.992
266.236985,-30.4194298,2.252,6.069
348.1448804,-30.2287863,1.5020000000000007,8.575
0.6477966,-30.1171952,1.838000000000001,8.61
262.0934197,-29.8093991,2.391,7.798
206.4168427,-29.6835568,2.2220000000000004,7.863
269.7881036,-29.5942745,1.931000000000001,8.302
262.8918852,-29.387409,3.089999999999999,6.642
270.2545692,-29.3309799,1.8290000000000006,8.427
254.0253964,-29.1718051,1.9450000000000003,7.785
0.3511412,-29.1465359,2.001999999999999,8.179
337.5989952,-28.6701195,2.149,7.312
35.0023956,-28.6125153,1.9640000000000004,8.227
263.7862716,-28.4423311,1.9529999999999994,8.342
262.7239877,-28.1723582,1.8950000000000014,8.181
266.20561,-27.98009,2.6660000000000004,3.784
262.6774003,-27.9313406,1.6289999999999996,8.217
267.13446,-30.5510142,2.330000000000001,7.518
261.9681887,-30.1558056,3.4590000000000005,6.835
345.5349631,-30.0908846,2.1130000000000004,7.765
265.718012,-29.9888661,4.657,2.932
279.0499596,-29.9173184,1.7510000000000012,8.491
268.551799,-29.5469823,1.6300000000000008,8.731
266.1823132,-29.3172719,2.772,3.054
267.75355,-29.1754692,2.143,7.533
298.7527178,-29.0958255,1.83,7.275
268.0921945,-28.7538971,1.5069999999999997,8.531
268.6493449,-28.6771733,2.0420000000000016,8.165
273.6173393,-28.6128881,1.6259999999999994,8.034
271.4406044,-28.2243726,1.770999999999999,8.153
264.650985,-28.0721372,2.4090000000000007,7.459
231.5302599,-28.0109027,1.8409999999999993,8.416
281.7704586,-27.9338278,1.6620000000000008,8.69
251.6343078,-30.4653996,1.5150000000000006,8.439
100.0579355,-30.2344611,2.902000000000001,6.632
271.8279027,-30.1075649,1.7040000000000006,8.674
270.6620861,-29.8476368,1.984,8.366
125.2665107,-29.6947846,1.9209999999999994,8.494
263.7365327,-29.5941919,1.5970000000000013,8.793
158.5685939,-29.5758168,1.6639999999999997,8.333
257.5494174,-29.3478076,1.8789999999999996,8.353
270.6466242,-29.2894484,1.5890000000000004,8.431
186.2323353,-29.0968894,1.6280000000000001,8.224
196.7025252,-29.0108927,1.9059999999999988,8.281
265.0646221,-29.0051021,2.21,6.284
193.890814,-28.9851417,1.7799999999999994,8.595
133.7672001,-28.9486111,1.5999999999999996,7.442
37.1574003,-28.7792688,1.548,8.67
272.1176127,-28.4094706,2.25,7.759
263.8391496,-28.0363819,1.5030000000000001,8.522
52.0669208,-28.0312575,2.5780000000000003,7.835
41.8005947,-28.0221579,2.559000000000001,7.709
184.9024325,-30.4743583,2.3689999999999998,8.001
257.8669298,-30.4593658,1.5030000000000001,8.369
108.4108151,-30.3939079,2.3179999999999996,7.394
267.3787661,-30.3617899,2.1239999999999997,7.415
254.3035208,-30.3531754,2.1530000000000005,7.714
266.6049184,-27.8711699,1.5860000000000003,6.157
269.5016805,-27.8002068,1.6819999999999995,7.472
303.4137074,-27.4008579,2.5010000000000003,7.986
272.6749198,-27.2627755,2.122,7.839
265.4783595,-27.055598,3.365,3.418
202.0417278,-26.7401977,1.5559999999999992,8.925
319.8342696,-26.6797411,1.6689999999999987,8.428
265.5765272,-26.6713995,1.7040000000000006,7.147
118.0960994,-26.609682,3.636,6.28
268.0399277,-26.6040236,2.1899999999999995,5.904
267.9040196,-26.455318,4.167999999999999,3.196
262.7047671,-26.2146995,1.593,8.637
274.5389554,-26.0598798,1.7100000000000009,8.773
110.7466576,-25.8215081,4.103,3.165
265.5462851,-25.5893543,1.702,8.671
119.0044757,-25.5247031,1.6489999999999991,8.775
260.8430085,-25.4909536,1.597999999999999,8.428
260.8028623,-25.3681531,2.4960000000000004,7.946
271.2403262,-25.3421741,2.930999999999999,6.166
271.6493974,-25.3144633,2.7809999999999997,7.03
267.543607,-27.7216209,1.5579999999999998,5.213
266.8338892,-27.24478,1.5249999999999995,7.656
252.7909539,-27.0697796,2.1210000000000004,7.462
320.8019474,-27.010919,2.3119999999999994,8.051
271.2289017,-26.6635596,2.2270000000000003,7.926
271.0649263,-26.5451074,1.9820000000000002,7.691
118.0863832,-26.4935249,3.5420000000000007,4.918
33.7706186,-26.4508302,2.2859999999999996,6.871
245.9069628,-26.3439797,1.7159999999999993,8.742
5.7273992,-26.1775044,1.7829999999999995,8.029
264.3323526,-26.0327697,1.6240000000000006,8.456
255.2240504,-25.9550578,3.0070000000000006,7.162
260.3827972,-25.7404616,1.9210000000000003,7.983
272.3065282,-25.6030317,1.6010000000000009,8.391
273.6400125,-25.3804711,1.5890000000000004,8.177
276.1448984,-25.3621485,1.5920000000000005,8.575
268.0009993,-27.5402023,2.5660000000000007,6.548
268.965771,-27.4949283,1.8789999999999996,7.808
272.6291356,-27.2495863,2.4380000000000006,7.638
251.2053437,-27.2226604,2.061,8.005
117.6303999,-27.101779,1.5039999999999996,8.785
267.8402818,-26.9123712,2.0519999999999996,6.189
18.5397646,-26.776053,1.8629999999999995,7.911
274.332768,-26.7024824,1.8219999999999992,8.624
273.3275355,-26.6981885,2.0199999999999996,8.269
194.7282376,-26.4643072,1.888,8.474
67.430395,-26.3875392,1.879999999999999,8.55
266.9728752,-26.3044579,2.1110000000000007,7.503
272.2712651,-26.1826108,2.064,8.023
113.7512177,-26.1523573,2.4189999999999996,7.04
8.9830131,-26.1189274,1.5730000000000004,8.626
290.1395349,-25.9256389,2.263,8.057
264.1190628,-25.6766278,1.548,8.205
275.6687493,-25.475626,1.729000000000001,8.712
267.4417208,-25.3749741,2.4290000000000003,7.324
276.2577076,-25.3652317,3.012999999999999,7.386
270.3540287,-27.8356795,1.892999999999999,8.387
101.6895217,-27.7498617,1.674999999999999,8.797
274.2203163,-25.1022518,1.902000000000001,8.405
246.6787939,-24.7065809,2.391,7.366
251.0751369,-24.6060048,2.367000000000001,7.875
271.0597521,-24.5156966,2.6550000000000002,4.56
271.7597562,-24.3562677,2.125,6.977
271.0332879,-24.2893872,4.736000000000001,2.297
123.7528026,-24.1227099,1.6329999999999991,8.547
325.1657858,-24.0224822,2.0220000000000002,8.454
263.150337,-23.9726215,1.6500000000000004,8.657
268.0694316,-23.9386138,2.337999999999999,7.75
268.8622658,-23.8749864,1.5709999999999997,6.455
100.575668,-23.8324116,1.5409999999999986,8.467
268.1896683,-23.8005144,1.8480000000000008,8.593
330.084011,-23.7895366,1.58,8.457
272.384249,-23.7364515,2.261,5.762
271.0878325,-23.6310531,2.8180000000000005,5.476
264.7737264,-23.6109858,1.9949999999999992,8.455
124.5267426,-23.5003522,2.116999999999999,7.82
268.71779,-23.177093,1.5350000000000001,8.149
132.1871899,-23.1610502,1.7219999999999995,8.512
272.3702621,-23.1203134,1.5230000000000006,7.982
272.3701097,-22.751287,2.785,7.225
103.6858963,-25.1160237,1.6649999999999991,8.74
138.3827729,-24.8918033,3.5420000000000007,5.543
54.0238281,-24.6863086,2.3320000000000007,6.824
246.6681291,-24.5570109,4.609,3.656
239.4079948,-24.5034363,1.6259999999999994,8.144
266.7552222,-24.501236,2.053000000000001,8.116
267.5179671,-24.483695,1.9360000000000008,7.21
246.3937901,-24.4047016,3.1189999999999998,3.356
344.8910068,-24.3799,1.6869999999999994,8.635
260.0277258,-24.3318905,1.6020000000000003,8.676
62.5589881,-24.2705888,2.200000000000001,7.728
251.7357563,-24.1967327,1.8749999999999991,7.543
279.1800663,-24.1945521,1.7720000000000002,8.697
316.2513624,-24.0259792,2.0679999999999996,8.395
113.4989238,-23.9738563,2.335,7.402
119.0747082,-23.8944625,1.8680000000000003,7.227
270.949878,-23.8566302,2.1610000000000005,6.043
284.7878463,-23.7765557,1.9400000000000013,8.197
270.8330472,-23.6902212,3.3869999999999996,5.396
289.2189282,-23.5797839,2.2110000000000003,8.107
349.0210177,-23.3791764,2.1720000000000006,7.859
235.0733227,-23.212289,1.9189999999999996,7.441
245.7400806,-23.0165531,1.545,7.635
272.9751759,-22.7842927,2.569,7.358
267.5493796,-25.115041,1.959999999999999,6.16
272.9305597,-24.9789563,1.5830000000000002,8.808
272.6026978,-24.9403339,2.6579999999999995,7.791
272.3458072,-24.9229164,1.9739999999999993,7.979
198.0918081,-24.905454,2.2429999999999994,7.431
272.4282862,-24.7701803,2.856,6.593
246.7532465,-24.7660838,3.3340000000000005,5.934
271.6152166,-24.6926531,3.2620000000000005,6.105
334.2076174,-24.6655513,2.063999999999999,7.001
83.1694455,-24.5284579,2.49,6.084
246.3718548,-24.3966409,4.162,2.101
264.241101,-24.2833563,2.8609999999999998,6.8
273.792048,-24.1341987,1.9380000000000006,8.453
271.5253008,-24.1281506,2.2060000000000013,8.043
353.4471609,-24.0697743,2.064,7.929
79.2669639,-24.0034729,2.740000000000001,7.076
113.4633485,-23.949804,2.05,7.04
267.7767078,-23.6614034,1.8599999999999994,8.455
264.8569254,-23.4324805,2.0809999999999995,8.095
277.1069567,-23.375067,1.6219999999999999,8.425
267.0673559,-23.1127573,1.5470000000000006,8.238
245.9155133,-22.7378301,1.8549999999999986,8.454
262.5122095,-22.7099724,1.5440000000000005,8.948
245.2071575,-25.1131346,3.591000000000001,5.879
105.1040499,-22.1498954,2.135,8.006
264.649715,-22.034175,2.191,7.909
299.8227644,-22.0084318,2.788000000000001,6.778
109.5744516,-21.9935441,2.8070000000000004,4.646
261.7352469,-21.7457141,1.6719999999999988,8.589
271.0359444,-21.7057916,1.9939999999999998,6.343
264.105839,-21.5180379,1.9139999999999997,8.351
153.6381676,-21.3868113,1.5709999999999997,8.618
275.1321973,-21.2896001,2.7409999999999997,7.025
270.3807993,-21.2888748,2.9170000000000007,6.136
165.2816259,-20.7868802,2.013,6.446
272.0868977,-20.7562005,2.5649999999999995,7.211
343.6481259,-20.6971209,2.385,7.551
270.4974426,-20.3284172,1.9890000000000008,8.234
111.1061532,-20.1786093,1.6010000000000009,8.302
270.3232106,-20.1239365,2.2569999999999997,8.071
111.3555425,-22.5619321,2.0860000000000003,7.116
315.9470224,-22.5263881,1.5519999999999996,8.208
111.2047223,-22.4950995,1.6350000000000016,8.45
264.3446557,-22.1812987,2.5379999999999994,6.902
132.7022313,-22.1650225,2.051,8.279
266.5813765,-21.9838658,1.766,8.644
269.9149125,-21.9539634,2.6880000000000006,7.116
109.860065,-21.923821,2.1880000000000006,8.003
274.3791012,-21.656184,2.686,7.754
263.4316135,-21.6179827,1.577,8.898
213.9328997,-21.5521169,2.5789999999999997,7.668
269.9779968,-21.4025836,3.293,6.723
329.5268589,-21.1696558,2.0839999999999996,8.38
274.8574216,-21.0732975,1.9999999999999991,7.104
341.2190358,-20.9925907,1.7299999999999995,7.719
30.092822,-20.9224011,2.8370000000000006,5.582
270.0972098,-20.8730661,2.6310000000000002,6.839
271.1167514,-20.8286892,2.1820000000000004,7.333
269.8819258,-20.825812,2.0790000000000006,8.125
271.5517812,-20.4546558,3.1369999999999996,4.976
265.7145484,-20.3382806,1.737,8.234
271.5087647,-22.5943981,2.0459999999999994,7.259
272.59138,-22.24324,2.9589999999999996,6.362
270.2722063,-21.9052524,1.9600000000000009,7.539
59.059903,-21.8893605,1.58,8.677
264.075344,-21.8617002,2.0250000000000004,8.052
1.5678882,-21.7163486,2.067,7.962
35.8204772,-21.398679,1.7720000000000002,8.414
282.8912756,-21.2560474,1.7649999999999988,8.563
263.5252927,-21.149207,1.620000000000001,8.758
272.5284695,-20.7882506,1.9369999999999998,2.453
271.8966596,-20.5710209,1.5190000000000001,7.772
81.5417241,-20.2985151,1.593,8.643
307.2147355,-20.1731101,2.3489999999999984,8.005
346.3212449,-22.4821892,2.2070000000000007,6.225
47.1311365,-22.4233632,1.9090000000000007,7.664
272.2052436,-19.9732031,2.598,5.72
269.9789266,-19.9217956,2.3209999999999997,7.885
141.5931248,-19.7427993,2.0489999999999995,8.051
185.8656571,-19.6937389,2.319,6.075
273.9882508,-19.3136388,2.0660000000000007,6.552
112.8447349,-19.2760848,2.4749999999999996,6.936
277.1493378,-19.0616615,1.892999999999999,8.131
114.0248314,-18.9236846,2.55,7.925
73.8601335,-18.9010322,2.115000000000001,7.845
273.3297995,-18.8993843,1.536999999999999,7.737
277.4551931,-18.8222182,1.6610000000000014,8.437
275.6078622,-18.6868008,2.186,8.173
107.5395031,-18.5110763,2.609,4.519
274.5040399,-18.3056458,2.7650000000000006,6.173
331.9992081,-17.7653901,1.6470000000000011,7.595
181.669286,-17.6093044,1.8440000000000012,8.527
228.156817,-17.5798371,2.128,8.339
34.0753301,-17.561296,1.9480000000000004,8.474
114.5750629,-20.0358046,1.6440000000000001,8.53
211.5424941,-20.0247685,1.83,8.298
269.6407755,-19.6437283,2.511,7.469
273.5304368,-19.6349367,2.6439999999999992,6.184
271.0997274,-19.359014,2.4299999999999997,7.791
113.3426226,-19.0369712,2.3600000000000003,7.46
275.5027907,-18.9953844,2.349,8.106
273.8195276,-18.9051112,2.301000000000001,6.454
113.912228,-18.8412943,2.63,5.291
270.3961689,-18.7857443,1.6140000000000008,8.283
270.4775586,-18.7810199,2.0220000000000002,7.942
274.8672216,-18.7472102,2.9369999999999994,7.276
286.5828999,-18.6555366,2.715,7.693
271.7804419,-18.5525404,2.7310000000000008,6.899
107.5376212,-18.5075873,2.582,4.803
277.0592793,-18.4268812,1.6630000000000003,8.482
274.8264644,-18.2456845,1.8290000000000006,7.132
121.0924341,-18.2236157,1.6329999999999991,8.835
274.1704996,-17.9280045,1.6540000000000008,7.05
277.0159562,-17.6423021,2.1640000000000006,7.742
107.0868712,-17.5533193,1.5120000000000005,8.917
273.8929261,-17.4668848,2.755000000000001,5.153
143.4663246,-20.0083825,2.33,7.23
271.8603716,-19.9203739,2.0010000000000003,6.854
133.9855644,-19.8578081,2.118999999999999,7.049
275.8461174,-19.1723739,2.4930000000000003,7.273
272.425406,-19.072128,2.3529999999999998,5.984
311.0673514,-18.6999881,1.7449999999999992,8.391
266.4479627,-18.6653588,1.5340000000000007,8.426
74.1176971,-18.4430555,2.2700000000000005,7.826
107.5337702,-18.42214,2.1259999999999994,5.793
119.749501,-18.3594417,1.7879999999999985,8.675
212.2840982,-17.7956643,2.5359999999999996,6.516
119.1812264,-17.7816807,1.5519999999999996,8.756
188.4982199,-17.6459553,2.133,7.325
277.6437481,-17.4415074,2.372,7.551
275.0423371,-17.3277863,2.1879999999999997,7.06
277.2933397,-17.3228962,3.9559999999999995,5.619
126.9515472,-17.2877045,1.9290000000000003,8.529
274.5290369,-16.9307247,2.162,4.909
195.2724937,-16.9177914,1.6340000000000003,8.855
275.3348501,-16.7992483,2.343,6.929
44.9154179,-16.7851707,1.955000000000001,7.646
127.850759,-16.7749524,2.180999999999999,7.589
272.834867,-16.7421785,2.497,7.093
273.6716303,-16.6903805,2.6559999999999997,6.076
76.1261617,-16.5820889,3.0589999999999993,6.763
276.7820852,-16.4953684,2.609,7.307
198.2704177,-16.262956,2.2009999999999996,6.941
120.4657059,-16.257234,1.9969999999999999,8.448
273.5691214,-15.9056191,1.5060000000000002,7.587
59.1910403,-15.7977506,1.654,8.682
334.4763512,-15.7851314,2.37,7.912
271.8884964,-15.7527244,2.6849999999999996,7.719
276.5355749,-15.4212141,1.9829999999999988,8.127
275.3434691,-14.9283576,1.8319999999999999,6.835
116.8685421,-17.0652588,1.766,8.169
273.99854,-17.04835,2.5980000000000008,4.254
274.3711517,-16.9841275,2.436,4.848
273.0223638,-16.9468118,3.141000000000001,5.71
4.2394282,-16.8567234,2.7970000000000006,6.754
290.7990954,-16.7935216,2.3520000000000003,6.991
316.6175933,-16.7708725,2.508000000000001,7.622
269.5983445,-16.7017436,2.215,8.212
113.8249499,-16.4103429,1.8480000000000008,7.516
336.3974164,-16.3576185,2.1099999999999994,8.131
54.0629774,-16.1129659,2.274,6.738
275.6372892,-15.9140946,1.9670000000000005,7.353
274.123788,-15.594614,3.1189999999999998,6.279
200.9577037,-15.4937971,1.7320000000000002,7.62
273.7311485,-15.4021659,2.559,5.922
247.0248327,-15.2666096,1.5710000000000015,8.559
29.5588328,-17.4415052,1.600999999999999,8.66
