ra,dec
290.1192876,-8.3659212
278.0861639,-8.3116179
278.0827174,-8.1197027
207.3792356,-7.9720431
168.2172535,-7.8858413
14.1252085,-7.8565444
277.10855,-7.625028
279.6997678,-7.5582907
94.5978086,-7.4506653
156.419437,-7.4433347
284.1829014,-7.4395422
278.8693545,-7.2157067
110.1879117,-7.1969685
101.5309493,-7.1072524
20.9946055,-9.5820856
279.6832783,-9.3345793
278.2943528,-9.1995993
278.4570513,-9.1762346
105.0942937,-8.8780815
131.798644,-8.8130889
106.983079,-8.7805019
99.5537956,-8.5321174
281.4087428,-8.0731769
182.3249353,-7.8740664
74.9802571,-7.8286531
281.1767645,-7.6833327
278.2205026,-7.5203857
153.8554088,-7.5038373
139.1929613,-7.4922068
280.9098106,-7.4271303
278.0850754,-7.1565024
281.3606958,-7.1181763
66.3525435,-9.4084035
281.3284581,-9.4083591
286.9845261,-9.0909909
275.7211811,-9.0626993
281.4576254,-9.0008809
193.0561568,-8.5482821
275.4261362,-8.4140396
293.6946714,-8.3338604
329.8264721,-8.2475892
340.963887,-8.2321581
277.2997244,-8.0529889
278.6560126,-7.9976649
275.7839394,-7.9967274
280.405461,-7.5570787
186.1303007,-7.4604669
277.5266454,-7.4037642
279.5495928,-7.37054
97.6086629,-9.6596408
160.9667922,-9.5564545
283.6089818,-6.8053698
34.3452753,-6.5985188
270.2948344,-6.4867952
280.505045,-6.3332622
92.15439,-6.32262
280.5351207,-6.2577686
176.1555321,-5.8824337
37.3689937,-5.848505
84.5730224,-5.7618083
85.0220404,-5.7590247
83.4906853,-5.7365919
83.7927213,-5.7035156
276.5881481,-5.6832559
283.956595,-5.6609004
280.5127687,-5.6109527
83.9670854,-5.5830912
84.0349933,-5.5678189
83.83062,-5.5455095
212.5961031,-5.4460342
84.6861767,-5.2590369
185.7963816,-5.0544317
151.7160073,-4.9263659
278.6153047,-4.7738755
83.7237553,-4.6321894
83.7845,-4.59065
279.251314,-6.8689765
92.0946084,-6.565592
278.6169904,-6.0237803
277.85187,-5.8924688
83.8093758,-5.7011425
83.3698024,-5.6691216
278.7634014,-5.6646306
83.4172016,-5.6573644
108.3406087,-5.6542662
83.2407446,-5.6329215
277.8403434,-5.5670157
83.6344401,-5.5539736
83.3645123,-5.5122908
83.4975237,-5.4808872
277.8694219,-5.4191985
83.3201109,-5.3174864
84.6828342,-5.301616
272.7260054,-5.2285929
281.6195842,-5.0682757
104.9150898,-4.7243254
276.5156719,-4.5424362
280.2870491,-4.487894
279.1245967,-7.0154969
279.3383332,-6.7162731
235.6134556,-6.6186884
277.1059967,-6.3266598
280.8968788,-6.2894174
277.8256242,-6.0101054
282.1074651,-5.9504795
83.7929188,-5.8910619
277.8267452,-5.8073381
83.3913877,-5.7436856
83.9513576,-5.7145699
280.5056575,-5.7086356
84.2159869,-5.6497344
83.2690122,-5.6460399
83.5527331,-5.6394939
356.175225,-5.590296
83.0355705,-5.5518118
84.1152546,-5.4401198
190.0624941,-5.3584258
84.03057,-5.21388
104.9339521,-4.8278741
83.8888864,-4.7448439
84.0265129,-4.5962959
84.0198957,-4.5869453
280.457989,-4.2392264
213.3239085,-4.080138
84.8494012,-4.0366824
238.79469,-4.0139264
276.0333889,-3.9107278
280.6090454,-3.9065276
283.5286246,-3.8292986
284.0652118,-3.6840513
280.579786,-3.2783987
280.522309,-2.8875923
104.0599142,-2.8832048
85.4673939,-2.8739336
85.4022119,-2.7249058
281.6479012,-2.5510174
283.5510811,-2.489605
279.3712311,-2.3442688
280.8656336,-2.2466683
124.135477,-1.9737596
154.4963241,-1.9102697
26.8485105,-4.4298471
8.812919,-3.5267871
280.4686621,-3.4092576
284.157582,-3.2545348
25.0702672,-3.163024
242.8733126,-3.0907696
281.2434508,-2.8817633
234.5364208,-2.6873015
25.299081,-2.5410066
40.1164737,-2.4903844
234.968113,-2.4310323
85.2747027,-2.2856802
277.7503942,-1.9791245
282.1256606,-4.1540866
278.9947314,-4.0623262
279.5363016,-4.0119689
259.0276506,-3.9505927
7.6538245,-3.7063778
284.4129861,-3.6070692
86.3781526,-3.1862285
281.19705,-2.9581889
282.0971649,-2.7980066
183.8223945,-2.7006613
257.5270842,-1.9719395
190.4552703,-1.4834441
280.8870943,-1.4124757
83.5036927,-1.3387141
104.3175647,-1.2392446
82.6194461,-1.0116853
249.6631437,-0.7328206
2.3283515,-0.4708156
2.21694,-0.21007
275.2302333,-0.1778927
214.071676,-0.1570322
282.7348132,-0.1562789
280.6273496,-0.0810518
101.5173044,0.2036482
284.4036086,0.7261313
282.528562,-1.6912732
279.8478409,-1.6875306
102.1521507,-1.5820082
23.250171,-1.2751078
84.9936129,-1.1611903
25.486706,-1.092084
283.2818938,-1.0659312
204.4420236,-1.0413382
287.2467616,-0.8641698
284.4336694,-0.8469118
107.9647057,-0.6932748
281.9208612,-0.3850508
64.5267012,-0.1661413
2.28843,-0.1375
2.5136009,0.3820001
35.5553875,0.4196995
101.4548187,0.4355798
85.6520581,-1.6838359
170.5813361,-0.620644
2.2844638,-0.503011
2.0351695,-0.2417491
2.2021074,-0.2256675
2.2585278,-0.1766991
146.3009441,0.0354318
283.1149677,0.2625067
101.3744774,0.3908259
283.240843,0.4878674
282.9490257,0.6031973
47.8237337,0.6647228
85.2825812,-1.8454249
284.8538439,-1.7966096
85.44106,-1.79543
173.1918948,0.7620594
233.3105017,1.0268137
24.8316258,1.0670826
128.2195907,1.591792
75.8376027,1.6767429
99.5308648,1.748589
240.4520633,1.7736257
282.5978644,1.9544454
103.0432821,2.2077702
285.4087266,2.2963289
285.0702387,2.411821
282.19604,2.81976
282.7010322,0.9850772
282.9685776,1.6745894
283.4660741,2.6970676
282.9286932,3.0660988
179.0448497,3.1697755
277.4835858,1.0063548
282.9912482,1.2080056
284.975193,1.3686382
277.6151717,1.3752436
284.2688813,1.7485504
286.0426861,1.8715242
286.1839378,2.177138
285.8224601,2.3506718
282.479134,2.8240743
283.1403275,3.0976386
219.6807413,3.5194283
285.5187441,3.63405
282.1783984,3.695127
342.9248164,4.0499078
114.217556,4.1072311
98.0582403,4.2291673
97.5295329,4.4409605
154.3160629,4.5327631
288.11772,4.5447
98.8367008,4.5680121
97.3412558,4.5876674
98.2019421,4.7383182
285.8821805,4.8493574
98.6299302,4.9226
287.0485249,4.9682873
286.9806189,5.0200799
99.0457179,5.0932801
99.2693345,5.1098605
45.4183388,5.4746389
98.00468,5.5218
348.8215067,3.6417568
285.0125639,3.7090273
241.8526933,3.8859507
45.3005676,4.0033849
302.4204975,4.022126
98.1331679,4.1980342
97.7434423,4.2336107
282.9715462,4.2598571
284.1256118,4.4618585
98.1071884,4.691066
98.4170696,4.8138078
98.9238634,4.8371956
314.8031282,4.8509827
165.76814,5.09752
284.3477186,5.1253207
97.2421472,5.1606915
283.2450066,5.2959741
284.5474875,5.3834075
71.38384,5.43023
97.8988897,5.4569742
98.0958144,5.4578865
97.9189243,5.5314716
287.5446781,5.6710972
322.4983246,5.6817414
311.7551962,5.8647365
287.4814671,5.9696292
40.9890795,3.3830031
44.5800334,3.4513579
120.1286221,3.502161
284.9179988,3.5082932
284.1135992,3.5926211
284.2468894,3.9792183
98.1845764,4.2326525
97.5684234,4.3936936
98.0567859,4.4830544
357.2345717,4.5150353
284.90117,4.56862
281.3533657,4.970284
98.4435137,5.0192015
98.7594125,5.028629
98.3719396,5.4169514
98.1661865,5.5539158
98.0062078,5.5646047
98.22642,5.59844
288.2983078,5.7857857
287.164139,5.906941
14.6024752,3.428709
319.0937859,6.5472049
341.6031436,6.8154212
222.0378766,7.1120381
125.4886658,7.2019445
357.9500732,7.4092805
286.1556369,7.5189983
283.9971052,7.9939965
284.0146825,8.0167772
320.4650334,8.2190863
289.0794388,8.5301375
287.8314664,6.3942661
137.5216087,6.9280541
140.1913149,6.9446499
225.8533181,7.4929537
205.4203221,8.0838949
185.4855097,8.08489
88.749545,8.088442
80.31692,8.33592
262.1739956,6.149666
286.789487,6.6160714
286.3841764,6.8143679
297.6884886,6.9392011
106.9775089,7.347005
286.899695,8.0261919
287.193681,8.0606715
80.3677266,8.3996562
287.5778588,8.91462
55.7510078,9.0453518
208.5232904,9.0617903
289.3853234,9.347497
218.7983779,9.4604185
97.8283361,9.782282
120.9997521,10.0097608
248.9024824,10.0632269
168.0507556,10.5239409
98.9271881,10.795696
99.2132758,10.8113996
287.7973468,10.9336991
281.532805,8.9119698
40.2809274,9.2491188
100.0223688,9.7888186
95.4579923,10.7035748
99.106798,10.7273676
99.1002261,10.8032689
222.9042064,11.0919505
288.6587769,11.1306853
100.1549533,9.7432125
288.0590718,9.7747382
48.2704777,9.9418315
289.7476392,10.1271339
289.0693051,10.347857
98.982687,10.7118994
99.9006051,10.7694013
286.7582579,10.8044717
99.9319784,11.1735613
288.2266742,8.6269614
188.480377,8.7634941
282.5659773,8.813673
81.9477551,11.615255
288.45571,11.76644
288.5951502,11.9417923
221.3692686,12.7531648
126.0514294,13.2804089
147.1235298,13.6609776
289.3735658,13.7540526
92.4903,13.91494
290.828332,11.6482641
292.3900374,12.4391321
289.1274665,12.5110812
98.9771076,12.7076124
145.9617099,12.7980865
288.8960285,13.227286
339.4575738,13.265826
92.4491529,13.6515366
100.6843537,13.670709
147.1404822,13.7049677
233.3316613,13.7477592
135.0114186,13.7674841
147.1817117,13.8166702
147.2205505,13.9145677
119.4289659,13.9235765
356.6551477,11.3852829
53.0515259,11.5534267
289.0249097,11.663728
222.860355,11.7085829
17.0509808,11.9353319
58.2144628,12.0838473
155.230969,12.6742527
291.6258715,12.7481289
197.7971036,13.0833031
115.959764,13.1268202
272.2285091,13.3818657
291.1252977,13.3994094
10.5805044,13.5599829
270.9130245,13.5796406
290.7451045,13.7463623
191.0715991,13.9267409
289.0854212,11.3536215
289.6881637,14.1266451
57.7626957,14.1281435
290.6326109,14.2987601
223.6480066,14.3105295
291.2080141,14.558583
205.8733321,14.6719567
50.6696679,14.6957257
75.8589858,14.7292392
289.3511775,14.9459399
289.98444,15.6180769
291.2066038,15.6202469
40.0496803,15.8447164
47.9475138,16.0802356
217.7677993,16.2916582
64.4131527,16.6398111
289.4776869,13.9715085
290.564326,14.2121397
290.4541178,14.3929052
203.2804335,14.5057471
287.8534051,14.7612271
43.1240655,14.9999935
292.2436469,15.1243589
258.7677695,15.8421146
301.5933945,16.4807767
291.6229353,16.4882025
89.5602047,16.5640498
319.7395434,16.5911605
90.1878341,16.6351782
147.2510107,13.9589199
280.9769815,14.0445356
280.9824064,14.0510617
290.4779063,14.1223581
290.9373236,14.4227583
211.9287537,14.7832016
291.1989682,14.8655961
174.0209611,15.036486
315.9314507,15.1985032
290.9896381,15.2504951
295.5665959,15.4145199
292.1093041,15.5221048
80.7370002,15.6653954
292.1366143,15.8922486
293.7129584,15.9257799
89.51957,15.99274
290.5375249,16.0990545
291.5307494,16.3198437
195.9005178,14.0578508
169.8371357,16.7272434
292.8029777,16.885069
291.8487293,17.0589893
205.6979924,17.7184897
291.7319144,17.797173
292.7815685,17.899912
93.0073129,18.0450286
292.9378511,18.4007612
292.5288664,18.8625435
345.873251,18.8989985
224.2685932,19.1064174
104.9548763,19.1134928
291.1850957,16.8889342
292.8129689,16.9801306
292.8583596,17.2831242
292.5883107,17.4414262
294.8539548,17.6228595
29.1781742,17.7108698
292.270837,18.0282083
226.1942829,18.330821
125.1889567,18.4245169
240.9581955,16.6994137
293.1098911,16.812782
199.7822252,16.945738
155.8780902,16.9763037
291.7485527,17.0009492
211.695722,17.1081516
68.8955565,17.2059066
358.4301784,17.2097671
354.4006932,17.22698
94.5248509,17.2972249
65.2837609,17.4796971
202.4373978,17.9232613
291.8613459,18.0275518
292.055328,18.1914569
58.7380927,18.3868648
292.6229729,18.386865
219.8413505,18.7062116
211.4113863,19.2650597
165.9491581,16.7415428
134.1620879,19.4598489
133.5593527,19.5075845
240.6459542,19.5265728
294.031875,19.5546986
133.6769836,19.5646226
133.8481736,19.5727516
219.3262014,19.7657311
290.4696954,20.1926521
294.3287819,20.2049807
92.1701745,20.6919549
227.2969709,20.9914575
294.43837,21.111069
224.3137809,21.3505331
295.6847187,21.4056133
293.5957781,21.4412559
174.8434671,19.4172986
133.5923993,19.4734716
134.1214517,19.5062359
133.9412064,19.5506091
133.8490364,19.5674634
292.8915443,19.619718
292.7576258,19.6467939
291.9269597,19.7398666
229.0531097,19.741632
339.1502425,20.0242526
150.8225043,20.1278049
338.4410199,20.4564901
292.9877041,20.5081748
77.5345566,21.1966416
215.7391107,21.5415631
297.1640056,22.0283742
133.892872,19.3737373
294.0011582,19.3776201
125.99917,19.80268
83.1171891,19.8838461
150.8337789,20.1631433
150.7551317,20.1674768
92.2078069,20.5208067
19.3944616,20.7943734
245.3741414,21.1519996
295.6781127,21.7040552
40.9687472,22.0647567
133.7214013,19.4295016
291.1414711,19.4691946
133.9334524,19.4750271
266.4044404,22.2237617
94.5338162,22.5784396
94.136761,22.6070659
293.9010641,22.7165838
17.5897713,22.7539511
296.2395499,23.4259221
205.6714164,23.5164613
223.7060495,23.5792131
228.3424845,23.5805022
296.6016919,23.6931447
295.773541,23.73565
107.2103283,24.1796539
227.6729199,22.346965
195.0578527,22.4996251
148.9341429,22.6055551
306.759503,22.76483
242.6353346,22.7813593
253.2354542,22.9602149
229.7219279,22.9863126
296.2566456,22.9985489
95.5832729,23.0589409
297.1836459,23.0661137
95.9907166,23.144421
294.91345,24.09514
295.00573,24.13563
295.0535107,24.3650018
130.9145565,24.4420947
351.4419683,24.6106643
295.5006163,24.6126265
65.256465,22.7220224
94.4929131,22.777957
248.6794245,22.7927093
18.010832,22.8863825
295.8362484,23.0213119
313.7689184,23.0526462
38.6382292,23.158637
36.2923241,23.8518688
37.4079455,24.2160527
113.9386799,24.273524
296.4421601,24.3018979
62.4828856,24.4160427
20.9475471,24.5465525
300.0978226,24.6643369
36.4305817,24.8628613
227.7116595,25.0074575
219.7575231,25.3184592
296.9241448,26.2170312
246.6974819,26.2602085
179.9664444,26.3002011
226.2004279,26.4345429
297.2301326,26.5673787
298.0870902,26.6123606
116.552375,26.9249986
296.3957211,27.2182408
22.6254992,27.3886928
298.754511,27.4515708
231.1474372,27.6339345
304.5415526,25.6367603
203.6961678,25.7920891
250.1290256,26.0214038
245.2155328,26.311208
297.4917503,26.7326793
309.8307235,26.8837445
298.6243791,27.0442109
246.7406722,27.1302048
21.4230228,27.1756445
296.1308214,25.4385391
55.4541641,25.5604567
297.5829742,25.8147124
339.2881384,25.9721072
351.9197621,26.5006232
16.2591981,26.6372681
295.1357036,26.6615773
294.6003041,26.9832902
301.571997,27.0478973
272.9138517,27.0577199
61.9793212,27.0876642
298.7752702,27.2612768
92.0844382,27.3493307
345.0603648,27.3697578
265.8392614,27.3874965
298.392214,27.4370031
297.9390245,27.5246842
292.3954149,25.0968901
302.9903122,28.2188138
123.5603658,29.067243
51.6099059,29.0978489
298.9935455,30.1505579
301.0597314,30.5049797
15.6346758,27.9466079
325.5318508,28.1563595
241.4477525,28.4456073
230.3651126,28.6941929
210.2902559,28.7572773
300.8718158,29.1653022
301.2368857,29.2881449
94.4947708,29.9881196
90.9503184,30.2710759
271.6611595,30.325014
298.4965162,30.4644772
107.4553036,30.4786616
356.1543728,27.809884
293.614386,28.1756174
350.8621203,28.2744915
224.3290545,28.4240025
296.7195983,28.7154967
193.114847,28.9752918
221.547948,29.2493777
111.3855497,29.4832435
94.5382317,29.9911115
41.4042832,29.9921901
121.1262162,30.0070679
300.6286397,30.035609
16.2811791,30.0694133
90.9979771,30.22396
250.1285794,30.7695812
144.1445689,31.1714472
298.8814616,31.6898645
55.4096726,31.9816938
303.3767025,32.0450354
9.8723046,32.4627449
103.2795082,32.8586611
358.3306121,32.8930066
177.82756,33.0741656
305.1222395,33.3522013
300.1997294,33.5038663
154.3047097,31.239223
213.5272262,31.5443104
13.9284141,31.6737543
84.5003073,31.7553969
299.5410148,31.783494
203.8279952,31.7917982
105.7492166,32.0865424
56.1365606,32.1543817
56.0381667,32.1837485
16.3523216,32.8731156
299.7407725,32.8977678
200.7496987,33.0226859
233.5321357,33.2581467
222.3852367,33.3981889
131.7558711,31.2205666
299.5944098,31.5763164
5.2737647,31.5842858
54.4176,31.81026
155.5519821,31.9501973
27.0824382,32.5474606
207.7788766,32.6071922
245.1418511,32.9349554
288.1667022,33.0367475
304.6450509,33.149776
82.1780451,33.1728968
286.5252935,33.3054083
298.7831678,33.3217704
304.6633783,33.4146578
80.3863858,33.522155
230.8171807,30.6172805
299.775778,30.833103
301.0578601,33.7093236
25.1218946,33.9644074
82.0667599,34.5026429
126.0910392,34.7118947
299.6223478,34.7669815
257.838925,34.7787769
300.3474438,34.8738616
302.8721333,34.8885988
32.6179614,34.9693413
303.5791036,35.0020101
300.6843969,35.0886903
301.712018,35.2507173
305.5422819,35.2907192
301.2120809,35.5862585
302.817312,35.7595559
308.4891837,35.7790795
48.1939963,36.2554696
310.8175072,36.4103556
136.6985605,36.4359895
306.8521161,36.4901955
114.1691816,33.5507904
17.5539449,33.8150691
207.8548426,34.66304
299.3898184,35.0133736
176.8027094,35.1208265
303.5282508,35.1713212
67.6114186,35.2536066
300.9897037,35.2706144
305.6180547,35.2847014
300.6021274,35.3204334
301.1067898,35.3361872
84.7504713,35.9437565
67.4133525,35.9696659
338.3368789,36.2636028
196.5099185,36.3280693
300.2647097,33.5778785
306.3137461,33.597757
302.4225568,33.6961179
299.7078239,33.7839854
302.050507,33.8574748
302.9313527,34.2230138
306.4235948,34.2778657
171.0571352,34.4280045
146.3199348,34.5209601
234.9596923,34.6583438
79.05762,34.67774
40.8183113,34.8605057
303.6299028,34.9386422
67.3151347,35.2477783
344.1124075,35.2615872
264.9322689,35.3565398
84.9239448,36.0431151
85.0332329,36.0905149
304.5174354,36.116296
306.720003,36.3402363
301.9461805,36.4058905
306.2749212,36.5540425
306.7195464,36.7478656
84.3660568,36.7509675
301.8985839,36.7706547
218.4446686,36.7944904
304.3678358,36.8958035
303.2811699,36.9726478
59.3481,37.0169467
59.7142946,37.0973551
51.3981625,37.4710671
308.9543112,37.5417485
307.9790565,37.627893
305.3965115,37.7209919
310.2425839,37.7862709
301.0237303,37.7867327
303.3213057,37.7977466
303.6083478,37.8706447
300.9595268,38.1251229
311.0375353,38.4904263
308.6072332,38.6802895
309.7868013,38.7666875
302.9669654,38.7745568
310.885453,38.8141821
310.7722441,39.0165977
308.2019672,39.043818
303.3566023,39.1661659
305.0754706,39.2763655
307.8569435,39.3062563
251.2278291,39.418215
304.7602003,39.4247973
308.3482601,39.5001873
303.178152,39.5123372
304.9091034,39.51498
39.3969835,36.6309834
103.6961598,36.6315101
306.3384366,36.7125458
305.4551139,37.1623776
308.6060134,37.2099215
308.2930943,37.4135512
18.6185555,37.4267729
356.6680022,37.4483282
305.5035362,38.09094
12.2967708,38.1144387
309.0779231,38.1690957
306.1397521,38.3441299
307.4081954,38.47699
310.8296214,38.4967013
298.4203093,38.5401774
303.8272189,38.5668403
305.7193614,38.5842538
308.8405344,38.6747596
252.647578,38.6843304
106.0143933,38.8952052
307.7886705,39.0068909
310.8581306,39.0374413
310.553835,39.0388077
303.3977646,39.1873761
305.8608866,39.2929783
309.624432,39.3045785
306.8844483,39.4462188
310.0302126,39.5982292
345.6417491,39.6127596
311.9215266,39.6372078
128.8408878,36.7443655
306.1491268,36.8616788
307.7008228,36.9781581
307.317999,37.0182075
305.5546197,37.1570499
306.1814621,37.259496
306.983559,37.3101507
245.2341928,37.3165614
255.2589129,37.555871
59.5304518,37.6510133
306.9636015,37.756166
102.4969954,38.1448287
310.3700718,38.1765854
82.8538436,38.2782852
310.8549157,38.5154882
308.7479868,38.7239215
303.3018231,39.0024019
307.2539055,39.0762404
308.1321084,39.1007044
310.8796146,39.1163422
127.7684071,39.217297
311.6673541,39.2699592
301.1503301,39.359077
302.512059,39.3903162
259.9241361,39.4601559
37.7805744,36.7601346
309.4448127,39.6638476
308.405845,39.7195822
303.0822559,39.766789
306.9043069,39.798888
246.6527522,39.8586672
311.6509272,39.8598748
302.7832616,39.9887218
306.2038553,40.0947134
308.4896451,40.2302765
306.3758141,40.2338243
306.7289803,40.3089651
311.4398666,40.3255589
310.3842944,40.44847
304.372123,40.5068283
307.1141635,40.5391523
309.0001061,40.6136225
304.7499405,40.8006606
304.2661209,40.9356704
304.5810641,41.0295461
21.07265,41.04228
190.5563225,41.0596087
300.9866829,41.063801
311.3360305,41.0721128
217.134457,41.117834
313.3833647,41.1461314
298.6013075,41.2061809
305.2178916,41.2574346
306.5425962,41.2652081
309.9749081,41.3316168
305.2734419,41.3555419
16.043672,41.3776536
14.7159674,41.4528841
80.4717098,41.5288507
306.1275723,41.5942303
308.9985591,41.6022404
303.6487898,41.6288848
306.8056115,41.9103161
305.3164763,41.9260605
309.2185528,42.0048677
309.4548327,42.0744155
304.5229852,42.0889507
304.2778282,42.0965452
308.0804719,42.1441547
301.1379924,42.182305
317.2035637,42.2179038
308.66715,42.2609
305.3401367,42.2815444
305.4536436,42.3794279
308.8255896,42.3967752
355.2094546,42.4070253
305.3551382,42.5383916
315.2515911,42.6176847
302.1942162,42.7596829
306.1424976,42.8397285
308.1002053,39.722636
205.4253456,39.8769979
304.1436374,39.9174678
186.5947529,39.9695794
305.8931817,39.972247
301.189614,39.989675
306.447871,40.0266505
306.3287941,40.0556075
309.6528059,40.128551
307.6282848,40.3008773
310.2486227,40.4729375
314.8599734,40.5018322
310.5809915,40.6328936
303.4017819,40.7083083
56.4668409,40.7437868
336.5408589,40.7896488
307.8331115,40.9006809
312.5347301,41.093136
311.5818291,41.1152538
310.4839188,41.1810259
309.4769698,41.194484
310.5657899,41.2352813
174.0931894,41.2671403
305.9289648,41.2717407
307.565385,41.3699355
312.003584,41.4519417
308.8478185,41.4681802
302.5901172,41.5015211
322.9115844,41.6254657
309.2818807,41.6896251
309.976489,41.834088
304.6975046,42.0886046
303.1390249,42.1184462
306.4756988,42.1758552
310.937143,42.2017893
310.4128558,42.2154137
7.7313478,42.4325624
310.2327385,42.6478669
303.6055034,42.6586546
306.5926893,42.6983444
30.8132456,39.8598277
300.8647111,40.0026604
307.5093168,40.0545498
310.6853997,40.0798697
310.5186795,40.0872851
297.2197981,40.098219
301.7665934,40.1025265
33.5022887,40.1650016
306.106713,40.302939
307.1506184,40.425893
251.1591611,40.4812392
56.0869503,40.6015072
58.1256206,40.6421528
309.3678752,40.6818795
304.8201986,40.9177789
304.5823125,40.9881958
305.0362493,41.0544209
344.9114124,41.1851553
309.2647476,41.2527341
301.1473955,41.3170202
310.0987972,41.3332159
306.8272885,41.3413349
304.0712803,41.3687643
10.9385577,41.3865637
303.2790765,41.3889076
303.1131127,41.493012
305.2801995,41.4989219
303.6814981,41.5265994
307.8805731,41.5957949
310.7641103,41.6508465
307.3128822,41.6996893
308.3795712,41.8612159
11.1576264,41.8830946
309.2622257,41.9123123
65.8439424,41.9549519
304.0880968,41.9626243
310.4563016,41.963976
309.9477545,42.090323
310.7366145,42.2448057
312.8086987,42.3224968
191.8866123,42.4641121
303.9495662,42.5258635
304.0794713,42.585791
310.3417979,42.6412113
305.0153078,42.8395302
309.2821879,39.7532797
26.4390122,39.8167033
302.416516,43.0059285
311.1913015,43.1015831
353.8672124,43.2925238
313.7575982,43.4456307
346.6717675,43.51887
79.3053592,43.5234952
342.5304181,43.5730624
309.0221546,43.5835283
308.0478342,43.7136602
290.0199885,43.7939813
307.8476973,43.8244555
304.0712399,43.9207382
304.7214407,43.9402161
305.7986593,43.9414214
305.2844188,44.0030948
304.9567037,44.124239
303.806166,44.1630987
312.2812847,44.4566298
312.5969818,44.6169798
313.7326139,44.8422677
123.041219,45.5463338
217.2370835,45.8646253
309.183765,42.866364
312.9701398,42.9295591
114.3111558,42.9611383
303.8556714,42.9633965
177.8054515,43.0882082
303.519984,43.2129754
306.4588445,43.2292308
304.6734138,44.0805728
303.7581859,44.1879528
135.3175596,44.4827528
311.1061621,44.5425973
306.5187114,44.6117283
309.9792827,44.6652937
307.5181096,44.7554526
302.0119419,44.7958703
312.5229277,44.816284
302.7164678,44.9642593
306.166,44.9846
10.2204537,45.0743882
29.7438322,45.5410501
307.9274048,45.5915757
308.3407123,45.6728851
282.3523816,46.0632152
305.0615619,42.8736474
303.0527754,42.8807298
314.7165484,42.9568333
304.862957,43.0873822
221.1181346,43.0905948
311.9398682,43.1898981
307.3238563,43.1961548
309.5476324,43.2277979
311.3746351,43.457951
305.5283911,43.4668992
305.0499553,43.5358623
313.311606,43.676255
309.9170166,43.7506472
343.0568554,43.7586139
304.4206925,43.9298806
308.5360717,43.9802715
311.9639514,44.0043222
302.2760876,44.1793112
303.7559788,44.1853707
312.1951195,44.2164592
312.5781851,44.2805497
307.6824302,44.6790795
79.2998663,44.9391193
301.6387495,45.0080822
308.6820539,42.9792204
308.0543422,43.0872884
309.4428274,43.0923893
305.8545974,43.0939924
307.8166589,43.1012472
311.9290468,46.2191225
310.3780748,46.2857941
310.8504585,46.4685343
158.5664236,46.9124816
328.2903141,47.3223357
104.5361436,47.5371427
59.7766565,47.5488798
101.9900463,48.1770813
349.3145076,48.55746
317.1223996,49.4097536
316.6288807,49.580344
303.6780545,47.3810183
48.2217418,47.3890248
103.6758531,47.5285065
21.7791949,47.7833863
67.3036915,48.0098276
145.4075584,48.6704439
314.2962595,46.258768
314.8725731,46.2685974
352.3712753,46.5842374
308.9887753,46.8242523
304.820766,47.4347327
126.5747668,47.7105632
20.8060608,48.396143
304.5293147,48.467515
307.5086702,48.927861
26.2502741,48.9764433
306.8847339,46.3914564
298.6825863,46.4146275
307.0605307,50.1300188
294.9255096,50.3974595
70.2184261,50.4675902
316.3248871,51.4449164
30.2633977,51.7060245
226.968777,51.8530525
210.3552647,52.0446265
2.5361617,52.1066528
67.6640123,52.4438629
6.2060083,52.7429528
77.9745853,52.9811388
316.37324,49.65168
310.1272804,49.6782007
317.1739685,50.0860438
61.7030182,50.1453522
70.1718841,50.3923555
176.1905887,50.4933377
282.4581544,50.9137957
37.5142536,51.0012361
60.8530214,51.1355968
319.7890999,51.4983971
257.4079051,51.6192781
75.3593185,51.8627239
243.4007227,51.9956263
67.6067646,52.4566706
325.3288709,52.5840117
323.654327,49.7417451
277.5007654,50.2511257
255.8351502,50.9254556
284.2653019,50.9539267
61.1824057,51.3432544
357.5784561,51.55013
320.0739912,51.5644792
321.9802153,51.6218493
318.0776228,52.4426756
59.0343548,53.0923988
318.602188,53.0996999
234.7982353,53.1318539
328.0608352,49.7707435
237.8286843,53.3473606
263.8570171,53.7075905
160.667001,54.2101013
325.5560947,54.6277036
305.1807326,54.837257
326.1734521,55.1655629
220.1316569,55.3126247
334.7030671,55.4417068
57.16471,55.89029
218.3266033,56.0019854
334.6635449,56.0513456
172.8309443,56.1961056
75.2968197,56.2050348
334.6668641,56.2071469
335.1331282,56.3690641
258.0766439,56.563126
327.9613286,56.7194401
243.3029771,56.9095284
168.8651616,57.0181587
253.0797942,53.395893
27.3459403,53.6943454
128.4941204,53.7111233
23.2415484,53.7971494
197.6724142,54.4502358
318.9809755,54.6806197
320.6499479,54.9319001
319.3309663,55.4350258
334.6690103,55.9372625
220.9206918,55.9505868
174.6348768,56.3876734
231.1909396,56.43051
13.3112087,56.5390226
13.4840995,56.7909103
187.0828055,53.5031755
284.11396,53.51306
27.5339631,53.7009168
317.9764391,54.2717224
35.1942305,54.6054546
310.6192024,54.6813512
108.8787643,54.936937
205.3600617,54.9394604
325.2427861,55.13132
165.1765662,55.5085645
344.2653285,55.6589593
311.2252302,55.8733605
104.7662333,56.1939311
13.2024299,56.5351009
13.3392974,56.7641192
47.1783973,56.8082084
57.7766629,56.8374319
58.7828163,53.4022118
64.6222567,53.4102073
326.6128853,57.3342584
